Date,Open,High,Low,Close,Volume
24/08/2022,"1,270.81","1,280.36","1,270.81","1,277.16",601.89K
23/08/2022,"1,260.43","1,270.81","1,253.45","1,270.81",564.72K
22/08/2022,"1,269.18","1,270.57","1,255.83","1,260.43",619.45K
19/08/2022,"1,273.66","1,280.00","1,263.45","1,269.18",607.62K
18/08/2022,"1,275.28","1,283.15","1,268.64","1,273.66",599.08K
17/08/2022,"1,274.69","1,280.61","1,271.97","1,275.28",712.25K
16/08/2022,"1,274.20","1,275.93","1,271.11","1,274.69",617.72K
15/08/2022,"1,262.33","1,274.24","1,262.33","1,274.20",634.20K
12/8/2022,"1,252.07","1,262.33","1,248.65","1,262.33",542.04K
11/8/2022,"1,256.50","1,268.03","1,245.85","1,252.07",810.55K
10/8/2022,"1,258.85","1,260.36","1,253.89","1,256.50",651.76K
9/8/2022,"1,256.75","1,263.14","1,252.84","1,258.85",721.64K
8/8/2022,"1,252.36","1,258.84","1,252.04","1,256.75",699.34K
5/8/2022,"1,250.25","1,253.75","1,245.05","1,252.74",698.64K
4/8/2022,"1,249.76","1,257.38","1,247.38","1,254.15",724.75K
3/8/2022,"1,241.62","1,250.20","1,232.41","1,249.76",789.52K
2/8/2022,"1,231.35","1,241.91","1,224.11","1,241.62",817.69K
1/8/2022,"1,206.33","1,231.35","1,206.33","1,231.35",708.71K
29/07/2022,"1,208.12","1,217.84","1,206.33","1,206.33",590.32K
28/07/2022,"1,191.04","1,214.03","1,191.04","1,208.12",668.86K
27/07/2022,"1,185.07","1,191.04","1,178.58","1,191.04",445.14K
26/07/2022,"1,188.50","1,194.15","1,184.44","1,185.07",434.80K
25/07/2022,"1,191.43","1,198.16","1,184.32","1,188.50",437.85K
22/07/2022,"1,198.47","1,202.69","1,194.76","1,194.76",477.95K
21/07/2022,"1,194.14","1,201.91","1,194.14","1,198.47",530.31K
20/07/2022,"1,178.33","1,198.63","1,178.33","1,194.14",648.00K
19/07/2022,"1,176.49","1,180.46","1,168.99","1,178.33",532.69K
18/07/2022,"1,179.25","1,184.93","1,174.70","1,176.49",523.73K
15/07/2022,"1,182.17","1,189.66","1,178.12","1,179.25",604.01K
14/07/2022,"1,173.92","1,182.17","1,170.04","1,182.17",534.74K
13/07/2022,"1,173.46","1,182.21","1,170.92","1,173.92",564.00K
12/7/2022,"1,155.29","1,174.82","1,153.55","1,174.82",525.11K
11/7/2022,"1,171.31","1,171.31","1,144.55","1,155.29",538.71K
8/7/2022,"1,166.48","1,177.18","1,164.23","1,171.31",476.37K
7/7/2022,"1,149.61","1,166.48","1,142.80","1,166.48",411.79K
6/7/2022,"1,181.29","1,181.29","1,147.63","1,149.61",556.46K
5/7/2022,"1,195.53","1,200.99","1,181.29","1,181.29",612.00K
4/7/2022,"1,206.47","1,208.96","1,192.63","1,195.53",442.82K
1/7/2022,"1,197.60","1,202.41","1,170.95","1,198.90",534.07K
30/06/2022,"1,218.09","1,220.51","1,197.60","1,197.60",510.22K
29/06/2022,"1,218.10","1,219.58","1,207.38","1,218.09",560.59K
28/06/2022,"1,202.82","1,221.74","1,198.99","1,218.10",588.39K
27/06/2022,"1,185.48","1,203.51","1,185.48","1,202.82",526.96K
24/06/2022,"1,188.88","1,196.85","1,185.48","1,185.48",478.69K
23/06/2022,"1,169.27","1,188.88","1,162.06","1,188.88",440.78K
22/06/2022,"1,172.47","1,185.86","1,162.98","1,169.27",592.48K
21/06/2022,"1,180.40","1,189.97","1,162.94","1,172.47",694.93K
20/06/2022,"1,218.37","1,221.60","1,180.40","1,180.40",669.55K
17/06/2022,"1,236.63","1,236.63","1,191.92","1,217.30",738.58K
16/06/2022,"1,213.93","1,246.32","1,213.93","1,236.63",561.69K
15/06/2022,"1,230.31","1,235.56","1,195.19","1,213.93",688.12K
14/06/2022,"1,227.04","1,239.36","1,211.13","1,230.31",560.89K
13/06/2022,"1,284.08","1,284.08","1,226.01","1,227.04",733.45K
10/6/2022,"1,307.80","1,309.59","1,284.08","1,284.08",603.29K
9/6/2022,"1,307.91","1,312.44","1,300.85","1,307.80",465.66K
8/6/2022,"1,291.35","1,316.78","1,291.35","1,307.91",584.57K
7/6/2022,"1,290.01","1,291.35","1,260.92","1,291.35",670.87K
6/6/2022,"1,287.98","1,302.14","1,281.95","1,290.01",589.89K
3/6/2022,"1,288.62","1,292.78","1,276.37","1,287.98",473.81K
2/6/2022,"1,299.52","1,302.66","1,283.32","1,288.62",572.55K
1/6/2022,"1,292.68","1,302.25","1,286.01","1,299.52",573.63K
31/05/2022,"1,293.92","1,297.64","1,280.44","1,292.68",591.09K
30/05/2022,"1,285.45","1,296.22","1,281.27","1,293.92",587.23K
27/05/2022,"1,268.57","1,286.99","1,268.57","1,285.45",607.22K
26/05/2022,"1,268.43","1,278.11","1,261.55","1,268.57",541.91K
25/05/2022,"1,233.38","1,268.43","1,233.38","1,268.43",655.24K
24/05/2022,"1,218.81","1,233.38","1,203.28","1,233.38",528.48K
23/05/2022,"1,240.71","1,246.58","1,207.99","1,218.81",557.43K
20/05/2022,"1,241.64","1,252.96","1,232.33","1,240.71",504.69K
19/05/2022,"1,240.76","1,246.66","1,210.43","1,241.64",496.73K
18/05/2022,"1,228.37","1,249.84","1,222.92","1,240.76",566.36K
17/05/2022,"1,171.95","1,228.37","1,156.54","1,228.37",583.96K
16/05/2022,"1,182.77","1,215.96","1,170.59","1,171.95",584.39K
13/05/2022,"1,238.84","1,238.84","1,180.60","1,182.77",816.99K
12/5/2022,"1,301.53","1,301.53","1,238.05","1,238.84",557.89K
11/5/2022,"1,293.56","1,305.17","1,277.91","1,301.53",418.23K
10/5/2022,"1,269.62","1,293.56","1,232.57","1,293.56",665.48K
9/5/2022,"1,329.26","1,329.26","1,265.54","1,269.62",673.76K
6/5/2022,"1,360.68","1,360.68","1,328.13","1,329.26",564.07K
5/5/2022,"1,348.68","1,362.18","1,331.41","1,360.68",531.08K
4/5/2022,"1,366.11","1,366.39","1,348.68","1,348.68",528.29K
29/04/2022,"1,350.99","1,369.31","1,343.24","1,366.80",598.40K
28/04/2022,"1,353.77","1,358.07","1,344.10","1,350.99",485.12K
27/04/2022,"1,341.34","1,355.92","1,314.81","1,353.77",519.56K
26/04/2022,"1,310.92","1,341.34","1,261.40","1,341.34",727.65K
25/04/2022,"1,379.23","1,382.13","1,298.38","1,310.92",762.88K
22/04/2022,"1,370.21","1,392.89","1,352.43","1,379.23",834.41K
21/04/2022,"1,384.72","1,392.33","1,356.58","1,370.21",810.67K
20/04/2022,"1,401.63","1,410.64","1,384.72","1,384.72",688.33K
19/04/2022,"1,432.60","1,442.04","1,406.45","1,406.45",702.35K
18/04/2022,"1,458.56","1,458.56","1,425.07","1,432.60",827.69K
15/04/2022,"1,472.12","1,478.95","1,456.39","1,458.56",659.47K
14/04/2022,"1,477.20","1,484.34","1,471.75","1,472.12",523.37K
13/04/2022,"1,455.25","1,477.20","1,448.52","1,477.20",674.79K
12/4/2022,"1,482.00","1,490.58","1,455.25","1,455.25",680.06K
8/4/2022,"1,502.35","1,507.73","1,482.00","1,482.00",763.56K
7/4/2022,"1,522.90","1,524.92","1,502.35","1,502.35",795.13K
6/4/2022,"1,520.03","1,523.75","1,507.62","1,522.90",944.04K
5/4/2022,"1,524.70","1,527.57","1,519.28","1,520.03",703.53K
4/4/2022,"1,516.44","1,530.95","1,516.44","1,524.70",779.58K
1/4/2022,"1,492.15","1,516.87","1,484.13","1,516.44",967.67K
31/03/2022,"1,490.51","1,498.41","1,488.27","1,492.15",684.54K
30/03/2022,"1,497.76","1,503.89","1,483.90","1,490.51",901.49K
29/03/2022,"1,483.18","1,498.45","1,483.18","1,497.76",737.94K
28/03/2022,"1,498.50","1,498.50","1,473.80","1,483.18",1.07M
25/03/2022,"1,500.17","1,503.29","1,494.55","1,498.50",768.94K
24/03/2022,"1,502.34","1,505.39","1,495.18","1,498.26",784.91K
23/03/2022,"1,503.78","1,513.90","1,501.67","1,502.34",861.13K
22/03/2022,"1,494.95","1,507.71","1,494.95","1,503.78",947.70K
21/03/2022,"1,474.78","1,494.95","1,474.38","1,494.95",792.16K
18/03/2022,"1,461.34","1,474.86","1,461.34","1,469.10",795.73K
17/03/2022,"1,459.33","1,467.74","1,459.14","1,461.34",717.44K
16/03/2022,"1,452.74","1,462.98","1,452.74","1,459.33",624.22K
15/03/2022,"1,446.25","1,453.07","1,437.27","1,452.74",675.63K
14/03/2022,"1,466.54","1,466.54","1,439.19","1,446.25",858.57K
11/3/2022,"1,479.08","1,480.29","1,458.88","1,466.54",878.19K
10/3/2022,"1,473.74","1,488.59","1,473.74","1,479.08",649.94K
9/3/2022,"1,473.71","1,482.86","1,462.80","1,473.74",930.30K
8/3/2022,"1,499.05","1,499.05","1,473.71","1,473.71",1.04M
7/3/2022,"1,505.33","1,505.33","1,493.87","1,499.05",981.72K
4/3/2022,"1,505.00","1,509.19","1,501.39","1,505.33",928.92K
3/3/2022,"1,485.52","1,505.00","1,485.52","1,505.00",929.21K
2/3/2022,"1,499.37","1,500.41","1,479.55","1,485.52",941.55K
1/3/2022,"1,490.13","1,501.73","1,490.13","1,498.78",842.43K
28/02/2022,"1,498.89","1,502.36","1,487.57","1,490.13",729.79K
25/02/2022,"1,494.85","1,512.05","1,494.85","1,498.89",768.01K
24/02/2022,"1,512.30","1,513.25","1,473.76","1,494.85",1.16M
23/02/2022,"1,503.47","1,520.78","1,503.47","1,512.30",694.65K
22/02/2022,"1,510.84","1,510.84","1,484.81","1,503.47",908.05K
21/02/2022,"1,504.84","1,516.63","1,500.97","1,510.84",791.92K
18/02/2022,"1,507.99","1,507.99","1,492.38","1,504.84",697.55K
17/02/2022,"1,492.10","1,507.99","1,492.10","1,507.99",615.79K
16/02/2022,"1,492.75","1,499.50","1,486.68","1,492.10",702.52K
15/02/2022,"1,471.96","1,495.56","1,470.06","1,492.75",606.42K
14/02/2022,"1,501.71","1,501.71","1,471.96","1,471.96",810.72K
11/2/2022,"1,506.79","1,508.54","1,499.06","1,501.71",636.28K
10/2/2022,"1,510.66","1,512.88","1,495.70","1,506.79",680.25K
9/2/2022,"1,500.99","1,511.72","1,499.53","1,505.38",794.74K
8/2/2022,"1,497.66","1,503.33","1,491.78","1,500.99",734.76K
7/2/2022,"1,478.96","1,505.69","1,478.96","1,497.66",578.17K
28/01/2022,"1,470.76","1,484.48","1,465.22","1,478.96",702.68K
27/01/2022,"1,481.58","1,486.39","1,464.06","1,470.76",564.60K
26/01/2022,"1,479.58","1,490.45","1,478.41","1,481.58",813.18K
25/01/2022,"1,439.71","1,479.58","1,424.36","1,479.58",751.39K
24/01/2022,"1,472.89","1,472.89","1,432.18","1,439.71",828.13K
21/01/2022,"1,465.30","1,477.23","1,463.06","1,472.89",811.35K
20/01/2022,"1,442.79","1,469.08","1,432.58","1,465.30",785.76K
19/01/2022,"1,438.94","1,449.11","1,434.46","1,442.79",637.63K
18/01/2022,"1,452.84","1,452.84","1,424.65","1,438.94",739.29K
17/01/2022,"1,496.02","1,503.86","1,452.84","1,452.84",987.10K
14/01/2022,"1,496.05","1,503.25","1,476.68","1,496.02",785.61K
13/01/2022,"1,510.51","1,522.60","1,495.13","1,496.05",995.82K
12/1/2022,"1,489.11","1,510.51","1,464.49","1,510.51",1.13M
11/1/2022,"1,503.71","1,512.05","1,488.40","1,492.31",1.25M
10/1/2022,"1,528.48","1,536.45","1,503.71","1,503.71",1.38M
7/1/2022,"1,534.10","1,534.52","1,524.96","1,528.48",1.03M
6/1/2022,"1,522.50","1,536.24","1,518.18","1,528.57",1.13M
5/1/2022,"1,525.58","1,535.82","1,522.50","1,522.50",1.06M
4/1/2022,"1,508.55","1,526.69","1,507.19","1,525.58",891.30K
31/12/2021,"1,485.97","1,499.07","1,485.97","1,498.28",875.73K
30/12/2021,"1,490.96","1,493.38","1,484.82","1,485.97",747.86K
29/12/2021,"1,494.39","1,498.91","1,485.82","1,485.82",843.88K
28/12/2021,"1,488.88","1,499.77","1,483.97","1,494.39",1.00M
27/12/2021,"1,477.03","1,490.12","1,469.91","1,488.88",752.11K
24/12/2021,"1,456.96","1,478.80","1,456.32","1,477.03",889.48K
23/12/2021,"1,477.67","1,481.21","1,447.14","1,456.96",1.36M
22/12/2021,"1,478.74","1,489.24","1,471.84","1,477.67",1.07M
21/12/2021,"1,477.33","1,486.09","1,472.43","1,478.74",902.84K
20/12/2021,"1,479.79","1,483.85","1,468.88","1,477.33",963.35K
17/12/2021,"1,476.61","1,487.73","1,476.61","1,479.79",1.11M
16/12/2021,"1,475.50","1,482.32","1,468.95","1,476.61",927.54K
15/12/2021,"1,476.02","1,481.67","1,468.21","1,475.50",906.08K
14/12/2021,"1,476.21","1,485.14","1,469.21","1,476.02",964.11K
13/12/2021,"1,463.54","1,481.70","1,463.54","1,476.21",865.58K
10/12/2021,"1,467.98","1,475.85","1,461.78","1,463.54",798.29K
9/12/2021,"1,452.87","1,467.98","1,446.88","1,467.98",665.46K
8/12/2021,"1,446.77","1,460.28","1,446.77","1,452.87",771.03K
7/12/2021,"1,413.58","1,446.77","1,413.58","1,446.77",755.91K
6/12/2021,"1,443.32","1,452.55","1,400.87","1,413.58",1.04M
3/12/2021,"1,482.05","1,491.20","1,443.32","1,443.32",1.10M
2/12/2021,"1,485.19","1,493.84","1,482.05","1,482.05",763.96K
1/12/2021,"1,478.44","1,487.68","1,471.30","1,485.19",876.73K
30/11/2021,"1,484.84","1,503.09","1,471.57","1,478.44",1.08M
29/11/2021,"1,493.03","1,493.03","1,464.83","1,484.84",1.01M
26/11/2021,"1,500.81","1,511.68","1,488.83","1,493.03",1.06M
25/11/2021,"1,488.87","1,505.36","1,488.87","1,500.81",1.01M
24/11/2021,"1,463.63","1,491.05","1,463.63","1,488.87",1.12M
23/11/2021,"1,447.25","1,463.63","1,438.41","1,463.63",880.07K
22/11/2021,"1,452.35","1,466.46","1,442.85","1,447.25",1.27M
19/11/2021,"1,469.83","1,481.53","1,434.69","1,452.35",1.52M
18/11/2021,"1,475.85","1,482.87","1,469.83","1,469.83",1.09M
17/11/2021,"1,466.45","1,477.04","1,464.78","1,475.85",860.80K
16/11/2021,"1,476.57","1,476.97","1,459.08","1,466.45",1.22M
15/11/2021,"1,473.37","1,481.96","1,466.01","1,476.57",1.17M
12/11/2021,"1,462.35","1,474.98","1,453.22","1,473.37",955.63K
11/11/2021,"1,465.02","1,472.89","1,449.18","1,462.35",1.27M
10/11/2021,"1,461.50","1,470.19","1,457.98","1,465.02",985.54K
9/11/2021,"1,467.57","1,474.20","1,457.57","1,461.50",1.03M
8/11/2021,"1,456.51","1,470.49","1,456.51","1,467.57",1.08M
5/11/2021,"1,448.34","1,459.93","1,444.51","1,456.51",874.07K
4/11/2021,"1,444.30","1,451.98","1,435.84","1,448.34",929.53K
3/11/2021,"1,452.46","1,463.63","1,440.67","1,444.30",1.51M
2/11/2021,"1,438.97","1,452.46","1,438.83","1,452.46",1.01M
1/11/2021,"1,444.27","1,451.81","1,435.57","1,438.97",1.13M
29/10/2021,"1,438.01","1,447.62","1,432.19","1,444.27",982.01K
28/10/2021,"1,423.02","1,440.64","1,420.42","1,438.01",865.43K
27/10/2021,"1,391.63","1,423.02","1,391.63","1,423.02",936.22K
26/10/2021,"1,385.40","1,393.03","1,377.56","1,391.63",747.95K
25/10/2021,"1,389.24","1,395.72","1,385.40","1,385.40",899.26K
22/10/2021,"1,384.77","1,393.70","1,384.77","1,389.24",798.13K
21/10/2021,"1,393.80","1,398.45","1,384.77","1,384.77",709.07K
20/10/2021,"1,395.33","1,401.76","1,376.15","1,393.80",845.89K
19/10/2021,"1,395.53","1,399.66","1,388.95","1,395.33",639.44K
18/10/2021,"1,392.70","1,402.63","1,390.88","1,395.53",795.92K
15/10/2021,"1,391.85","1,399.03","1,388.00","1,392.70",784.56K
14/10/2021,"1,391.91","1,398.67","1,388.89","1,391.85",725.51K
13/10/2021,"1,394.80","1,400.67","1,389.61","1,391.91",645.35K
12/10/2021,"1,394.09","1,400.78","1,389.43","1,394.80",742.81K
11/10/2021,"1,372.73","1,394.64","1,372.73","1,394.09",764.35K
8/10/2021,"1,365.99","1,373.18","1,365.93","1,372.73",632.86K
7/10/2021,"1,362.82","1,367.64","1,360.57","1,365.99",693.03K
6/10/2021,"1,354.63","1,362.82","1,354.63","1,362.82",637.00K
5/10/2021,"1,339.54","1,354.63","1,339.54","1,354.63",636.27K
4/10/2021,"1,334.89","1,347.49","1,333.53","1,339.54",736.08K
1/10/2021,"1,342.06","1,344.06","1,332.97","1,334.89",738.17K
30/09/2021,"1,339.21","1,348.89","1,339.21","1,342.06",438.29K
29/09/2021,"1,339.31","1,340.90","1,328.17","1,339.21",598.50K
28/09/2021,"1,324.99","1,341.81","1,316.41","1,339.31",623.51K
27/09/2021,"1,351.17","1,354.38","1,324.99","1,324.99",778.44K
24/09/2021,"1,352.76","1,356.97","1,348.07","1,351.17",673.10K
23/09/2021,"1,350.68","1,361.09","1,350.43","1,352.76",997.61K
22/09/2021,"1,339.84","1,350.71","1,336.63","1,350.68",779.65K
21/09/2021,"1,350.48","1,350.48","1,324.82","1,339.84",859.68K
20/09/2021,"1,352.64","1,365.92","1,349.18","1,350.48",895.46K
17/09/2021,"1,345.87","1,356.45","1,345.87","1,352.64",852.78K
16/09/2021,"1,345.83","1,353.12","1,341.23","1,345.87",599.77K
15/09/2021,"1,339.70","1,347.70","1,334.97","1,345.83",692.09K
14/09/2021,"1,341.43","1,349.13","1,336.84","1,339.70",730.45K
13/09/2021,"1,345.31","1,350.69","1,340.50","1,341.43",775.47K
10/9/2021,"1,343.98","1,350.43","1,343.98","1,345.31",598.73K
9/9/2021,"1,333.61","1,345.59","1,332.67","1,343.98",642.57K
8/9/2021,"1,341.90","1,344.49","1,328.35","1,333.61",626.08K
7/9/2021,"1,346.39","1,353.66","1,340.32","1,341.90",869.38K
6/9/2021,"1,334.65","1,348.36","1,334.65","1,346.39",944.41K
1/9/2021,"1,331.47","1,338.02","1,328.13","1,334.65",719.96K
31/08/2021,"1,328.14","1,336.14","1,325.69","1,331.47",733.83K
30/08/2021,"1,313.20","1,329.62","1,313.20","1,328.14",676.54K
27/08/2021,"1,301.12","1,313.20","1,285.16","1,313.20",685.06K
26/08/2021,"1,309.55","1,316.26","1,295.77","1,301.12",524.29K
25/08/2021,"1,298.74","1,310.16","1,291.70","1,309.55",522.87K
24/08/2021,"1,298.86","1,307.56","1,289.16","1,298.74",714.27K
23/08/2021,"1,329.43","1,329.43","1,298.86","1,298.86",795.07K
20/08/2021,"1,374.85","1,374.85","1,317.52","1,329.43",1.21M
19/08/2021,"1,360.94","1,374.85","1,352.94","1,374.85",728.17K
18/08/2021,"1,363.09","1,370.50","1,355.83","1,360.94",689.78K
17/08/2021,"1,370.96","1,379.70","1,359.11","1,363.09",768.61K
